Brand,Mobile Name,Front Camera (in MP),Primary Camera (in MP),Memory,RAM,Processor Performance,Battery Power(in mAh),Screen Height,Screen Width,Ratings,Price,Mobile Category,Price Range
RedMi,Redmi Y3,20,50,64,3,3.0,1186.0,1560,720,4.8,10098.41,Budget,10000-20000
Motorola,Moto G52,32,200,32,3,3.0,1217.5,1520,720,4.6,10079.39,Budget,10000-20000
Realme,Realme 6 Pro,32,64,32,3,2.894128617145728,778.5,1580,720,2.0,10063.92,Budget,10000-20000
Realme,Realme C25,20,48,32,4,2.0,971.0,1520,720,4.9,10022.9,Budget,10000-20000
Pixel,Pixel 3,32,108,32,6,3.0,1201.0,1480,720,3.93,9924.68,Budget,0-10000
Motorola,Moto E7 Power,20,64,64,6,3.0,1206.0,1520,720,3.5,9921.54,Budget,0-10000
Samsung,Galaxy J7 Prime,32,200,64,3,3.0,1095.5,1520,720,3.7,9874.88,Budget,0-10000
Motorola,Moto G71,32,200,32,6,3.0,1198.5,1560,720,3.5,9801.41,Budget,0-10000
Oppo,Oppo K9,20,50,32,3,3.0,835.5,1560,720,3.9,9779.13,Budget,0-10000
Apple,iPhone 7,32,200,64,4,3.1287410080916467,1268.0,1560,720,4.5,9741.88,Budget,0-10000
RedMi,Redmi 6A,20,64,64,6,2.0,1210.0,1600,720,3.5,9712.89,Budget,0-10000
Oppo,Oppo A93,20,64,64,3,3.0,892.0,1540,720,4.1,9704.55,Budget,0-10000
Samsung,Galaxy M11,32,64,64,3,3.0,1307.0,1520,720,3.9,9667.04,Budget,0-10000
Pixel,Pixel 3,32,108,64,4,3.0,1201.0,1480,720,3.3,9611.94,Budget,0-10000
Pixel,Pixel 2 XL,20,64,64,3,3.0,1202.0,1560,720,4.9,9508.91,Budget,0-10000
Huawei,Huawei Y7p,16,48,32,6,3.0,916.0,1560,720,3.6,9464.1,Budget,0-10000
Motorola,Moto G Power 2022,32,200,32,4,2.769002589229289,1153.0,1540,720,4.1,9451.51,Budget,0-10000
Motorola,Moto G22,32,64,32,3,3.0,889.0,1560,720,4.2,9439.53,Budget,0-10000
Oppo,Oppo A55,32,64,64,3,3.0,1043.0,1560,720,4.2,9350.27,Budget,0-10000
Pixel,Pixel 2,32,108,64,3,3.0,645.5,1560,720,4.1,9345.75,Budget,0-10000
Oneplus,OnePlus Nord 3,20,50,32,4,3.0,1308.5,1520,720,4.7,9326.25,Budget,0-10000
Vivo,Vivo Y72,20,50,64,4,3.0,1370.0,1520,720,3.9,9316.67,Budget,0-10000
Realme,Realme 8 Pro,32,64,64,3,2.7358773371735143,974.5,1520,720,4.8,9307.54,Budget,0-10000
Samsung,Galaxy J7 Prime,32,200,64,4,3.0,1095.5,1520,720,3.0,9297.4,Budget,0-10000
Oneplus,OnePlus Nord CE 3,32,108,32,6,3.0,1229.0,1560,720,4.6,9252.47,Budget,0-10000
Oneplus,OnePlus 7 Pro,32,108,64,4,3.0,936.0,1600,720,4.4,9196.55,Budget,0-10000
Oneplus,OnePlus 7T,16,64,64,4,3.0,1188.0,1560,720,4.5,9108.32,Budget,0-10000
Vivo,Vivo Y35,32,64,64,3,2.5,1431.5,1520,720,3.8,9070.51,Budget,0-10000
Oppo,Oppo A31,20,64,64,4,2.1060694774676243,1027.0,1560,720,4.8,9044.29,Budget,0-10000
RedMi,Redmi 8,32,48,64,3,2.3141938462601725,1561.0,1540,720,4.8,9009.31,Budget,0-10000
Vivo,Vivo Y75,32,50,32,3,3.0,1247.0,1540,720,3.9,8893.54,Budget,0-10000
Apple,iPhone SE 2022,32,108,64,4,4.0,1055.0,1560,720,4.5,8870.15,Budget,0-10000
Apple,iPhone X,16,48,64,6,3.0,1000.0,1560,720,4.6,8808.97,Budget,0-10000
Samsung,Galaxy A12,20,108,32,4,3.0,1054.0,1560,720,4.0,8764.32,Budget,0-10000
RedMi,Redmi 9 Prime,20,64,32,6,2.0,1146.5,1480,720,4.2,8683.11,Budget,0-10000
Pixel,Pixel C,12,48,32,3,3.0,1269.0,1520,720,4.0,8678.52,Budget,0-10000
Oneplus,OnePlus Nord CE,32,50,64,4,3.0,1110.0,1560,720,3.4,8581.34,Budget,0-10000
RedMi,Redmi 12C,32,64,32,6,2.5634548779027257,1066.5,1560,720,3.9,8493.46,Budget,0-10000
Oppo,Oppo A12,13,13,32,4,2.5,1662.5,1540,720,4.4,8475.2,Budget,0-10000
RedMi,Redmi 7A,20,50,64,3,2.5,1253.0,1560,720,4.2,8465.99,Budget,0-10000
Realme,Realme C11,16,50,64,3,2.5,902.0,1540,720,4.2,8344.2,Budget,0-10000
Motorola,Moto G42,32,108,64,3,3.0,1143.0,1520,720,3.6,8136.32,Budget,0-10000
Motorola,Moto G Power 2022,32,200,64,6,2.769002589229289,1153.0,1540,720,3.65,8075.39,Budget,0-10000
Realme,Realme C25,20,48,64,3,2.0,971.0,1520,720,4.2,8042.82,Budget,0-10000
RedMi,Redmi 8A,32,48,64,4,2.0,1126.5,1540,720,4.7,7886.47,Budget,0-10000
Oneplus,OnePlus 6,32,64,64,3,3.0,1125.0,1580,720,4.4,7850.56,Budget,0-10000
RedMi,Redmi 6A,20,64,32,3,2.0,1210.0,1600,720,4.3,7846.29,Budget,0-10000
Vivo,Vivo Y100,32,64,64,3,3.0,1301.5,1520,720,3.9,7694.79,Budget,0-10000
Samsung,Galaxy M11,32,64,32,3,3.0,1307.0,1520,720,3.9,7684.66,Budget,0-10000
Huawei,Huawei Y7p,16,48,64,3,3.0,916.0,1560,720,3.8,7668.71,Budget,0-10000
Realme,Realme 9 Pro+,32,64,64,6,2.0,1165.5,1560,720,4.2,7635.78,Budget,0-10000
Pixel,Pixel 5A,20,50,64,6,2.5,1549.0,1480,720,5.0,7627.51,Budget,0-10000
Motorola,Moto G22,32,64,64,4,3.0,889.0,1560,720,3.5,7625.86,Budget,0-10000
Samsung,Galaxy F12,32,108,32,6,3.0,1093.5,1560,720,4.0,7596.37,Budget,0-10000
RedMi,Redmi 10 Prime,20,64,32,3,2.3722768559833085,1141.0,1520,720,4.3,7509.91,Budget,0-10000
Motorola,Moto G32,16,64,32,4,2.274169531786252,1106.5,1560,720,3.6,7509.89,Budget,0-10000
Vivo,Vivo Y21T,32,48,64,3,2.0,843.0,1440,720,2.9,7474.65,Budget,0-10000
Realme,Realme 9 Pro,20,64,64,4,2.3056114007364603,1616.0,1520,720,4.1,7438.68,Budget,0-10000
Motorola,Moto G Power 2022,32,200,64,3,2.769002589229289,1153.0,1540,720,3.4,7420.12,Budget,0-10000
Oppo,Oppo Reno 6 Pro,12,64,64,3,2.5,1190.0,1520,720,3.5,7405.71,Budget,0-10000
Oppo,Oppo A54,20,108,64,3,3.0,1095.0,1560,720,4.3,7403.84,Budget,0-10000
Oneplus,OnePlus Nord CE,32,50,64,6,3.0,1110.0,1560,720,4.2,7301.1,Budget,0-10000
RedMi,Redmi 9 Prime,20,64,64,6,2.0,1146.5,1480,720,4.4,7300.87,Budget,0-10000
Realme,Realme C25,20,48,64,6,2.0,971.0,1520,720,4.0,7160.61,Budget,0-10000
Motorola,Moto G52,32,200,64,3,3.0,1217.5,1520,720,3.3,7146.08,Budget,0-10000
Vivo,Vivo T1,32,64,32,6,3.0,1157.0,1520,720,4.6,7137.74,Budget,0-10000
Samsung,Galaxy A32,32,108,32,3,3.0,999.0,1520,720,3.7,7047.98,Budget,0-10000
Apple,iPhone XR,32,200,64,3,3.0,869.5,1540,720,4.6,7019.48,Budget,0-10000
Huawei,Huawei Y6s,32,50,64,4,3.0,1439.5,1500,720,4.0,6999.45,Budget,0-10000
Vivo,Vivo Y35,32,64,64,6,2.5,1431.5,1520,720,4.1,6953.58,Budget,0-10000
Samsung,Galaxy A32,32,108,64,4,3.0,999.0,1520,720,4.1,6935.18,Budget,0-10000
Realme,Realme 7 Pro,32,64,64,6,2.0,1208.0,1520,720,3.8,6824.79,Budget,0-10000
Realme,Realme 5i,8,13,32,3,2.0,621.5,1480,720,3.9,6773.18,Budget,0-10000
Realme,Realme 7 Pro,32,64,64,3,2.0,1208.0,1520,720,3.5,6675.36,Budget,0-10000
Samsung,Galaxy J7 Prime,32,200,32,6,3.0,1095.5,1520,720,4.1,6545.52,Budget,0-10000
Samsung,Galaxy J7,20,200,32,6,3.0,1197.0,1520,720,4.1,6495.6,Budget,0-10000
Motorola,Moto G32,16,64,64,6,2.274169531786252,1106.5,1560,720,3.5,6430.53,Budget,0-10000
Vivo,Vivo Y100,32,64,64,6,3.0,1301.5,1520,720,3.5,6321.71,Budget,0-10000
RedMi,Redmi 6A,20,64,32,4,2.0,1210.0,1600,720,4.0,6178.31,Budget,0-10000
Vivo,Vivo Y21T,32,48,32,3,2.0,843.0,1440,720,3.6,6115.61,Budget,0-10000
Pixel,Pixel 2 XL,20,64,32,4,3.0,1202.0,1560,720,3.9,6045.16,Budget,0-10000
Apple,iPhone 6S,20,64,64,3,3.5,996.0,1970,900,4.7,5928.28,Budget,0-10000
Pixel,Pixel 1,32,64,64,3,2.0,965.0,1520,720,4.0,5841.19,Budget,0-10000
RedMi,Redmi Go,20,64,32,4,3.0,1431.0,1540,720,3.2,5536.22,Budget,0-10000
Oneplus,OnePlus 6,32,64,32,4,3.0,1125.0,1580,720,3.9,5492.78,Budget,0-10000
RedMi,Redmi 8,32,48,64,4,2.3141938462601725,1561.0,1540,720,3.9,5473.22,Budget,0-10000
Vivo,Vivo Y35,32,64,32,3,2.5,1431.5,1520,720,4.6,5472.98,Budget,0-10000
Vivo,Vivo Y75,32,50,32,4,3.0,1247.0,1540,720,2.8,5455.33,Budget,0-10000
Samsung,Galaxy A12,20,108,32,6,3.0,1054.0,1560,720,3.4,5433.53,Budget,0-10000
Realme,Realme 5i,8,13,64,3,2.0,621.5,1480,720,4.0,5394.65,Budget,0-10000
RedMi,Redmi 8A,32,48,64,6,2.0,1126.5,1540,720,4.1,5379.08,Budget,0-10000
Realme,Realme 6 Pro,32,64,64,4,2.894128617145728,778.5,1580,720,3.5,5268.49,Budget,0-10000
Huawei,Huawei MatePad Pro,8,13,32,6,2.0,1286.0,1520,720,5.0,5261.44,Budget,0-10000
Vivo,Vivo Y100,32,64,32,4,3.0,1301.5,1520,720,4.0,5208.85,Budget,0-10000
Realme,Realme 5i,8,13,64,4,2.0,621.5,1480,720,3.1,4878.81,Budget,0-10000
Motorola,Moto G71,32,200,32,4,3.0,1198.5,1560,720,4.76,4686.32,Budget,0-10000
Realme,Realme 9 Pro,20,64,32,4,2.3056114007364603,1616.0,1520,720,4.5,4261.29,Budget,0-10000
Realme,Realme C25,20,48,32,6,2.0,971.0,1520,720,3.3,4079.86,Budget,0-10000
RedMi,Redmi 7A,20,50,32,4,2.5,1253.0,1560,720,4.0,2268.12,Budget,0-10000
