Brand,Mobile Name,Front Camera (in MP),Primary Camera (in MP),Memory,RAM,Processor Performance,Battery Power(in mAh),Screen Height,Screen Width,Ratings,Price,Mobile Category,Price Range
Samsung,Galaxy Note 20,16,50,256,12,3.7831982942363656,1256,2460,1080,3.8,47748.53,Midrange,40000-50000
Samsung,Galaxy S23,12,50,128,12,4.0,561,2460,1080,4.5,47739.42,Midrange,40000-50000
Vivo,Vivo X90,20,200,512,6,4.0,1470,2520,1080,3.8,47724.12,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,16,50,512,8,4.0,1856,2340,1080,4.0,47662.37,Midrange,40000-50000
Motorola,Moto Edge 40 Pro,16,64,256,8,4.0,765,2400,1080,4.7,47644.05,Midrange,40000-50000
Samsung,Galaxy Note 20 Ultra,16,12,256,12,4.0,936,2340,1080,4.3,47636.45,Midrange,40000-50000
Motorola,Moto Edge 40 Pro,12,64,512,8,4.0,1773,2520,1080,4.8,47603.14,Midrange,40000-50000
Oppo,Oppo Reno 7,12,108,256,12,4.0,1263,2520,1080,3.3,47588.55,Midrange,40000-50000
Oppo,Oppo Find N2,16,50,256,12,4.0,1407,2340,1080,4.1,47560.24,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,32,108,256,12,4.0,1809,2520,1080,3.6,47433.08,Midrange,40000-50000
Oppo,Oppo Find N2 Flip,12,50,256,8,3.2389882147579216,869,2400,1080,3.5,47319.75,Midrange,40000-50000
RedMi,Redmi Note 12 Pro,12,48,128,8,4.0,1836,2460,1080,3.9,47246.86,Midrange,40000-50000
Samsung,Galaxy S23,12,50,256,6,3.9947158451688507,600,2460,1080,4.0,47232.97,Midrange,40000-50000
Motorola,Moto Razr 40 Ultra,32,12,256,8,4.0,930,2520,1080,3.0,47231.38,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,20,48,256,12,4.0,897,2520,1080,2.7,47221.92,Midrange,40000-50000
Samsung,Galaxy S22 Ultra,16,50,128,12,4.0,1042,2460,1080,3.7,47202.49,Midrange,40000-50000
Samsung,Galaxy Z Fold 4,16,64,128,12,4.0,994,2460,1080,3.0,47076.21,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,20,108,128,12,4.0,718,2520,1080,4.3,47067.92,Midrange,40000-50000
Apple,iPhone 7 Plus,16,50,256,12,4.0,1175,2400,1080,4.6,47062.76,Midrange,40000-50000
Samsung,Galaxy Note 20,16,50,128,8,4.0,1719,2520,1080,3.8,46955.95,Midrange,40000-50000
Oppo,Oppo F21 Pro,16,200,256,12,4.0,1630,2400,1080,3.0,46909.88,Midrange,40000-50000
RedMi,Redmi Note 9 Pro,12,50,128,12,4.0,1571,2400,1080,4.1,46876.12,Midrange,40000-50000
Motorola,Moto Edge 30 Fusion,16,108,128,12,4.0,574,2340,1080,4.0,46871.17,Midrange,40000-50000
Realme,Realme GT Neo 5,12,48,512,12,4.0,1576,2340,1080,4.4,46849.77,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,16,200,256,12,4.0,835,2400,1080,4.0,46847.31,Midrange,40000-50000
RedMi,Redmi Note 11,20,200,128,12,3.10270340821539,1578,2340,1080,4.2,46816.87,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,12,108,256,6,4.0,1272,2520,1080,4.1,46810.09,Midrange,40000-50000
RedMi,Redmi Note 12 Pro+,12,64,512,12,4.0,1652,2340,1080,4.3,46769.78,Midrange,40000-50000
Motorola,Moto Edge 30 Fusion,16,12,128,8,4.0,531,2520,1080,3.3,46767.13,Midrange,40000-50000
Samsung,Galaxy Z Fold 4,16,200,512,12,3.728044407738765,972,2400,1080,4.4,46764.98,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,20,64,128,12,4.0,1527,2340,1080,4.0,46764.15,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,16,12,256,8,4.0,1472,2460,1080,3.9,46704.9,Midrange,40000-50000
Oppo,Oppo Reno 8,16,50,256,8,4.0,1210,2520,1080,3.6,46697.43,Midrange,40000-50000
Huawei,Huawei Mate 50,32,108,256,12,4.0,1405,2340,1080,4.6,46645.28,Midrange,40000-50000
Motorola,Moto Edge 20 Pro,12,200,512,12,4.0,600,2460,1080,4.4,46642.01,Midrange,40000-50000
Pixel,Pixel 7 Pro,12,108,256,12,4.0,1319,2400,1080,4.2,46603.72,Midrange,40000-50000
Samsung,Galaxy S22 Ultra,32,50,256,8,4.0,1573,2400,1080,3.8,46569.61,Midrange,40000-50000
Pixel,Pixel 7 Pro,12,200,256,12,4.0,560,2400,1080,3.81,46556.13,Midrange,40000-50000
Motorola,Moto Razr 40 Ultra,16,50,256,6,4.0,643,2460,1080,2.7,46519.35,Midrange,40000-50000
RedMi,Redmi Note 12,32,50,512,8,4.0,520,2400,1080,4.5,46398.14,Midrange,40000-50000
Samsung,Galaxy A53,32,50,128,12,4.0,587,2520,1080,3.6,46376.06,Midrange,40000-50000
Samsung,Galaxy S23,32,48,256,8,4.0,574,2340,1080,3.1,46364.82,Midrange,40000-50000
Pixel,Pixel 6 Pro,12,12,256,8,4.0,1138,2340,1080,4.8,46358.4,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,20,108,256,8,4.0,1656,2460,1080,2.7,46309.61,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,32,50,512,6,4.0,1826,2520,1080,3.5,46301.06,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,16,50,128,12,4.0,818,2340,1080,4.5,46207.13,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,20,12,128,12,4.0,1396,2400,1080,3.9,46190.44,Midrange,40000-50000
Samsung,Galaxy S22 Ultra,16,12,256,6,4.0,695,2340,1080,3.8,46157.12,Midrange,40000-50000
Samsung,Galaxy Z Fold 4,16,50,512,6,4.0,1588,2520,1080,4.3,46103.78,Midrange,40000-50000
Samsung,Galaxy Z Flip 4,16,108,512,6,4.0,614,2400,1080,4.1,46058.29,Midrange,40000-50000
RedMi,Redmi Note 12 Pro+,32,48,256,8,4.0,959,2520,1080,4.3,46040.5,Midrange,40000-50000
Vivo,Vivo X90 Pro,20,64,512,8,4.0,1893,2460,1080,3.8,46036.87,Midrange,40000-50000
Samsung,Galaxy Z Flip 4,16,12,512,6,4.0,663,2460,1080,1.5,46031.17,Midrange,40000-50000
Samsung,Galaxy Z Fold 4,32,50,512,6,4.0,1764,2400,1080,4.5,46019.32,Midrange,40000-50000
Samsung,Galaxy Z Flip 4,12,48,512,6,4.0,1452,2460,1080,4.5,45987.87,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,16,12,128,12,4.0,1066,2520,1080,3.9,45959.11,Midrange,40000-50000
Vivo,Vivo X90 Pro+,32,108,128,6,4.0,1430,2460,1080,4.1,45958.16,Midrange,40000-50000
Oppo,Oppo Find N2,16,50,128,6,4.0,1746,2340,1080,3.7,45893.21,Midrange,40000-50000
Motorola,Moto G82,32,50,256,6,4.0,563,2400,1080,3.5,45854.05,Midrange,40000-50000
Oppo,Oppo Find N2 Flip,16,50,512,12,4.0,1890,2460,1080,4.2,45778.63,Midrange,40000-50000
Motorola,Moto Razr 40,12,12,512,6,4.0,1504,2460,1080,4.3,45756.35,Midrange,40000-50000
Motorola,Moto Edge 20 Pro,20,108,256,12,4.0,542,2400,1080,4.1,45736.34,Midrange,40000-50000
Samsung,Galaxy Note 20 Ultra,20,50,128,6,4.0,1501,2520,1080,4.0,45720.12,Midrange,40000-50000
Motorola,Moto Edge 30 Ultra,20,200,512,8,4.0,1110,2520,1080,4.2,45709.49,Midrange,40000-50000
Oneplus,OnePlus 10R,12,50,256,6,4.0,1762,2340,1080,4.8,45706.07,Midrange,40000-50000
Samsung,Galaxy Note 20,12,50,128,12,4.0,894,2400,1080,4.2,45688.8,Midrange,40000-50000
Motorola,Moto Edge 30 Fusion,12,12,256,12,4.0,959,2400,1080,3.9,45665.89,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,32,48,256,8,4.0,618,2460,1080,3.2,45638.41,Midrange,40000-50000
Motorola,Moto Edge 40 Pro,16,48,128,8,4.0,1832,2520,1080,4.3,45589.84,Midrange,40000-50000
Samsung,Galaxy S23,12,12,128,12,4.0,1166,2340,1080,3.6,45529.15,Midrange,40000-50000
Samsung,Galaxy Z Flip 4,32,12,256,6,4.0,1303,2520,1080,4.4,45517.79,Midrange,40000-50000
Vivo,Vivo X80 Pro,20,108,256,6,4.0,517,2400,1080,3.5,45508.61,Midrange,40000-50000
Samsung,Galaxy S22 Ultra,20,48,128,8,4.0,1698,2340,1080,4.3,45475.4,Midrange,40000-50000
Oneplus,OnePlus 10R,20,12,256,6,4.0,676,2520,1080,3.5,45438.0,Midrange,40000-50000
Apple,iPhone 8 Plus,16,50,512,12,4.0,560,2520,1080,4.0,45398.46,Midrange,40000-50000
Vivo,Vivo X80 Pro,12,64,256,12,4.0,1030,2340,1080,3.5,45386.31,Midrange,40000-50000
Samsung,Galaxy S23,32,108,256,12,4.0,1089,2460,1080,3.3,45350.63,Midrange,40000-50000
Motorola,Moto Edge 20 Pro,12,200,128,6,4.0,1288,2460,1080,3.9,45324.81,Midrange,40000-50000
Oppo,Oppo Reno 8,12,200,128,6,4.0,637,2340,1080,4.1,45234.44,Midrange,40000-50000
Vivo,Vivo X90,20,50,256,12,4.0,1596,2520,1080,3.9,45224.3,Midrange,40000-50000
Oneplus,OnePlus 10 Pro,12,48,256,12,4.0,1076,2520,1080,4.6,45190.85,Midrange,40000-50000
Realme,Realme GT 3,20,12,512,12,4.0,1093,2520,1080,3.92,45152.28,Midrange,40000-50000
Samsung,Galaxy Z Fold 4,16,108,512,8,4.0,1397,2340,1080,3.7,45096.69,Midrange,40000-50000
Samsung,Galaxy Note 20,32,108,512,6,4.0,1270,2400,1080,4.2,44889.19,Midrange,40000-50000
Realme,Realme C55,32,50,256,6,4.0,1646,2460,1080,3.7,44866.41,Midrange,40000-50000
Samsung,Galaxy S23,20,50,512,12,4.0,926,2460,1080,4.6,44854.71,Midrange,40000-50000
Apple,iPhone SE 2022,20,12,256,6,4.0,912,2520,1080,4.74,44830.62,Midrange,40000-50000
Vivo,Vivo V25 Pro,16,50,512,12,4.0,1247,2460,1080,4.0,44812.42,Midrange,40000-50000
Samsung,Galaxy S23,20,108,128,8,4.0,785,2340,1080,3.7,44811.92,Midrange,40000-50000
Motorola,Moto Razr 40 Ultra,12,50,256,6,4.0,600,2400,1080,3.5,44809.24,Midrange,40000-50000
Samsung,Galaxy A53,16,108,256,12,4.0,869,2340,1080,1.5,44732.73,Midrange,40000-50000
Motorola,Moto G82,16,50,128,8,4.0,1650,2520,1080,4.3,44695.22,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,12,108,128,12,4.0,973,2340,1080,4.5,44661.49,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,20,108,128,12,4.0,1424,2520,1080,2.6,44650.99,Midrange,40000-50000
Samsung,Galaxy Z Fold 4,12,200,512,12,4.0,920,2520,1080,4.4,44643.2,Midrange,40000-50000
Vivo,Vivo X90 Pro,16,64,256,12,4.0,1430,2400,1080,4.0,44615.44,Midrange,40000-50000
Samsung,Galaxy S23,12,12,512,8,4.0,1283,2520,1080,4.3,44503.29,Midrange,40000-50000
Motorola,Moto Edge 30 Fusion,20,12,256,12,4.0,1904,2460,1080,4.3,44489.09,Midrange,40000-50000
Samsung,Galaxy Note 20,32,12,128,12,4.0,1009,2340,1080,3.4,44485.04,Midrange,40000-50000
Motorola,Moto Edge 20,12,64,128,6,4.0,1072,2460,1080,2.7,44446.2,Midrange,40000-50000
Motorola,Moto Edge 40 Pro,12,200,128,12,3.717478841260644,1108,2520,1080,3.8,44440.9,Midrange,40000-50000
Oppo,Oppo Reno 7,16,200,128,8,4.0,623,2460,1080,4.5,44425.49,Midrange,40000-50000
Motorola,Moto Razr 40 Ultra,12,108,256,12,4.0,1250,2340,1080,3.6,44402.75,Midrange,40000-50000
Apple,iPhone SE 2020,20,48,512,6,4.0,1901,2400,1080,4.0,44395.4,Midrange,40000-50000
Vivo,Vivo X90 Pro+,12,50,128,12,4.0,733,2400,1080,4.0,44384.07,Midrange,40000-50000
Motorola,Moto G200,20,64,256,12,4.0,1363,2520,1080,4.0,44371.02,Midrange,40000-50000
Apple,iPhone SE 2020,16,48,128,12,3.602484577567659,1020,2340,1080,4.5,44367.17,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,16,12,256,12,4.0,986,2340,1080,4.2,44337.15,Midrange,40000-50000
Vivo,Vivo X80,16,200,256,12,4.0,1621,2400,1080,4.1,44287.07,Midrange,40000-50000
Samsung,Galaxy S23,12,12,256,8,4.0,721,2520,1080,4.0,44280.65,Midrange,40000-50000
Samsung,Galaxy S23,32,200,256,12,4.0,1733,2340,1080,3.9,44265.56,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,16,200,128,12,4.0,618,2400,1080,4.0,44232.64,Midrange,40000-50000
Samsung,Galaxy S22 Ultra,32,64,512,12,4.0,1063,2400,1080,3.8,44219.26,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,32,50,256,12,4.0,1742,2460,1080,4.0,44216.88,Midrange,40000-50000
Pixel,Pixel 7 Pro,12,50,256,6,4.0,821,2340,1080,4.1,44214.88,Midrange,40000-50000
Samsung,Galaxy S23,12,50,128,8,4.0,1766,2460,1080,2.9,44210.66,Midrange,40000-50000
Samsung,Galaxy A53,20,108,512,6,4.0,1482,2460,1080,4.5,44075.81,Midrange,40000-50000
Apple,iPhone 7 Plus,12,200,512,6,4.0,1712,2340,1080,4.1,44073.63,Midrange,40000-50000
Samsung,Galaxy S23,12,50,256,12,4.0,1876,2460,1080,4.6,44034.5,Midrange,40000-50000
Apple,iPhone 11,12,48,512,6,4.0,1590,2520,1080,3.86,44005.83,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,32,48,128,12,4.0,767,2400,1080,4.3,43989.09,Midrange,40000-50000
Realme,Realme Narzo 60,20,48,256,12,4.0,1277,2340,1080,4.3,43962.7,Midrange,40000-50000
Oneplus,OnePlus 11R,32,108,128,8,4.0,1045,2340,1080,3.96,43952.24,Midrange,40000-50000
Motorola,Moto Razr 40 Ultra,16,108,512,6,4.0,950,2340,1080,4.0,43949.59,Midrange,40000-50000
Oneplus,OnePlus 10R,16,64,256,8,4.0,502,2460,1080,4.3,43911.57,Midrange,40000-50000
Oppo,Oppo Find N2 Flip,16,12,512,12,4.0,1936,2340,1080,4.9,43835.31,Midrange,40000-50000
Samsung,Galaxy S23,20,48,512,12,4.0,764,2460,1080,3.9,43826.39,Midrange,40000-50000
Apple,iPhone SE 2022,16,108,128,12,4.0,543,2400,1080,4.2,43813.93,Midrange,40000-50000
Oppo,Oppo Find N2 Flip,16,50,128,8,4.0,1674,2340,1080,3.3,43773.44,Midrange,40000-50000
Apple,iPhone SE 2022,16,12,512,12,4.0,1396,2340,1080,4.8,43749.8,Midrange,40000-50000
Apple,iPhone 7,20,200,512,12,4.0,1753,2340,1080,4.3,43724.71,Midrange,40000-50000
Huawei,Huawei P60,16,108,512,8,4.0,1726,2520,1080,4.5,43628.53,Midrange,40000-50000
Pixel,Pixel 7,16,108,128,8,4.0,1262,2340,1080,4.1,43615.7,Midrange,40000-50000
RedMi,Redmi Note 9 Pro,16,50,256,6,4.0,666,2400,1080,4.0,43517.06,Midrange,40000-50000
Motorola,Moto Razr 40,32,108,512,12,4.0,588,2520,1080,3.5,43504.43,Midrange,40000-50000
Apple,iPhone SE 2022,16,48,128,6,4.0,1170,2520,1080,4.9,43484.14,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,12,12,256,8,4.0,1800,2400,1080,3.3,43435.09,Midrange,40000-50000
Oppo,Oppo F21 Pro,20,50,512,12,4.0,1163,2460,1080,3.7,43400.27,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,12,48,512,8,4.0,1782,2520,1080,3.8,43367.06,Midrange,40000-50000
Samsung,Galaxy Z Fold 4,32,50,512,12,4.0,1347,2520,1080,4.0,43273.12,Midrange,40000-50000
Oneplus,OnePlus 11R,32,50,512,12,4.0,1039,2460,1080,4.9,43269.83,Midrange,40000-50000
Samsung,Galaxy Z Fold 4,16,12,512,6,4.0,1117,2520,1080,3.0,43233.36,Midrange,40000-50000
Vivo,Vivo T1 Pro,12,12,256,12,4.0,1654,2520,1080,3.8,43217.68,Midrange,40000-50000
Apple,iPhone XR,32,200,256,12,4.0,660,2520,1080,4.1,43215.88,Midrange,40000-50000
Apple,iPhone 11,20,12,512,6,4.0,1592,2460,1080,4.8,43202.63,Midrange,40000-50000
Motorola,Moto G82,12,108,512,12,4.0,586,2400,1080,3.9,43190.89,Midrange,40000-50000
Apple,iPhone SE 2022,20,108,256,8,4.0,1055,2400,1080,4.1,43184.9,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,12,50,512,12,4.0,1031,2400,1080,3.8,43141.05,Midrange,40000-50000
Pixel,Pixel 7 Pro,32,50,256,12,4.0,1349,2400,1080,3.7,43012.04,Midrange,40000-50000
RedMi,Redmi Note 11,16,48,256,8,4.0,816,2520,1080,4.4,42990.66,Midrange,40000-50000
Samsung,Galaxy Note 20 Ultra,12,12,512,12,4.0,941,2520,1080,4.0,42823.1,Midrange,40000-50000
Samsung,Galaxy Note 20 Ultra,12,50,128,8,4.0,1788,2460,1080,4.1,42747.57,Midrange,40000-50000
Motorola,Moto Edge 40 Pro,12,64,512,8,4.0,1652,2520,1080,4.3,42743.3,Midrange,40000-50000
Samsung,Galaxy Note 20,20,64,128,12,4.0,1735,2340,1080,3.9,42732.37,Midrange,40000-50000
Motorola,Moto Razr 40 Ultra,32,50,256,6,4.0,1970,2520,1080,3.5,42714.43,Midrange,40000-50000
Samsung,Galaxy S23,32,12,128,12,4.0,1983,2520,1080,4.2,42671.52,Midrange,40000-50000
RedMi,Redmi Note 11 Pro+,20,12,512,6,4.0,1322,2460,1080,4.2,42639.75,Midrange,40000-50000
Motorola,Moto Edge 40 Pro,20,12,512,12,4.0,1701,2520,1080,4.0,42628.7,Midrange,40000-50000
Oneplus,OnePlus 11,16,108,128,12,4.0,1671,2340,1080,4.3,42590.17,Midrange,40000-50000
Vivo,Vivo X90 Pro+,16,200,256,8,4.0,1082,2520,1080,3.8,42574.4,Midrange,40000-50000
Pixel,Pixel 7 Pro,20,50,256,12,4.0,1583,2520,1080,4.0,42553.81,Midrange,40000-50000
Samsung,Galaxy S22,12,12,512,6,4.0,1536,2460,1080,4.7,42499.34,Midrange,40000-50000
Samsung,Galaxy S22 Ultra,16,50,512,12,4.0,1968,2340,1080,4.2,42465.33,Midrange,40000-50000
Oneplus,OnePlus 9 Pro,20,48,512,8,4.0,1665,2400,1080,4.5,42463.08,Midrange,40000-50000
Apple,iPhone 8 Plus,20,50,256,8,3.2085946852513034,1656,2460,1080,4.5,42432.22,Midrange,40000-50000
Vivo,Vivo X90,16,48,512,12,4.0,1224,2460,1080,3.4,42427.87,Midrange,40000-50000
Motorola,Moto Razr 40,20,108,256,8,4.0,1184,2340,1080,3.5,42419.99,Midrange,40000-50000
Samsung,Galaxy S22,12,12,256,8,4.0,878,2400,1080,4.3,42380.69,Midrange,40000-50000
Samsung,Galaxy S22 Ultra,12,12,256,6,4.0,1276,2520,1080,4.0,42193.61,Midrange,40000-50000
Apple,iPhone SE 2020,16,12,512,12,4.0,569,2400,1080,4.6,42177.21,Midrange,40000-50000
Realme,Realme GT Neo 5,12,48,128,12,4.0,1715,2520,1080,4.2,42135.27,Midrange,40000-50000
Apple,iPhone 6S,12,50,256,12,4.0,900,2340,1080,3.74,42124.88,Midrange,40000-50000
Samsung,Galaxy Z Fold 4,20,64,512,6,4.0,702,2460,1080,4.1,42097.08,Midrange,40000-50000
Realme,Realme GT Neo 5,32,48,128,12,4.0,534,2460,1080,3.3,42034.85,Midrange,40000-50000
Samsung,Galaxy Note 20 Ultra,16,12,512,12,4.0,840,2340,1080,4.5,42015.95,Midrange,40000-50000
RedMi,Redmi Note 9,16,12,128,8,4.0,894,2520,1080,4.6,42015.42,Midrange,40000-50000
Apple,iPhone 7 Plus,16,64,256,12,4.0,1483,2520,1080,4.7,41947.02,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,20,48,256,12,4.0,1878,2520,1080,3.9,41929.88,Midrange,40000-50000
Pixel,Pixel 6A,20,50,512,8,4.0,857,2520,1080,4.9,41912.77,Midrange,40000-50000
Huawei,Huawei P60 Pro,12,108,512,6,4.0,641,2400,1080,3.4,41885.35,Midrange,40000-50000
Vivo,Vivo X90,12,108,128,12,4.0,1702,2340,1080,3.9,41825.32,Midrange,40000-50000
Motorola,Moto Edge 30 Ultra,20,12,128,12,4.0,1634,2340,1080,4.1,41823.45,Midrange,40000-50000
Pixel,Pixel 7,20,50,256,6,4.0,1519,2460,1080,4.0,41816.69,Midrange,40000-50000
Oppo,Oppo Find N2,32,12,512,12,4.0,615,2400,1080,4.2,41779.79,Midrange,40000-50000
Samsung,Galaxy S23,32,108,256,12,4.0,581,2340,1080,4.5,41777.18,Midrange,40000-50000
Oppo,Oppo Reno 8,20,200,256,6,4.0,1526,2400,1080,3.5,41709.31,Midrange,40000-50000
Oppo,Oppo Find N2,20,50,128,12,4.0,1341,2400,1080,3.9,41696.88,Midrange,40000-50000
Oneplus,OnePlus 11,16,108,256,12,4.0,999,2460,1080,4.5,41641.95,Midrange,40000-50000
Vivo,Vivo X80 Pro,32,48,256,12,4.0,893,2340,1080,4.2,41613.74,Midrange,40000-50000
Samsung,Galaxy Note 20 Ultra,16,50,512,12,4.0,1660,2520,1080,3.1,41558.88,Midrange,40000-50000
Vivo,Vivo V25 Pro,16,108,512,8,4.0,1159,2400,1080,3.9,41517.04,Midrange,40000-50000
Motorola,Moto Razr 40 Ultra,12,64,512,8,4.0,1208,2460,1080,4.3,41514.99,Midrange,40000-50000
Samsung,Galaxy Z Fold 4,16,108,512,6,4.0,1871,2460,1080,4.0,41501.99,Midrange,40000-50000
Motorola,Moto Razr 40 Ultra,12,108,128,12,4.0,1739,2400,1080,3.8,41458.76,Midrange,40000-50000
Motorola,Moto Razr 40 Ultra,20,48,512,6,4.0,1057,2340,1080,4.4,41442.54,Midrange,40000-50000
Huawei,Huawei Mate 50 Pro,20,50,256,8,4.0,1477,2400,1080,4.2,41322.51,Midrange,40000-50000
Samsung,Galaxy S23,12,50,256,6,4.0,1981,2520,1080,4.0,41321.6,Midrange,40000-50000
RedMi,Redmi Note 12,12,200,512,8,3.515268709570309,1691,2460,1080,3.6,41284.4,Midrange,40000-50000
RedMi,Redmi Note 9,12,12,128,6,3.66054172799347,1078,2340,1080,4.5,41185.19,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,32,12,256,12,4.0,1045,2340,1080,4.3,41162.33,Midrange,40000-50000
Motorola,Moto Edge 20 Pro,12,12,512,6,4.0,1220,2340,1080,4.7,41111.43,Midrange,40000-50000
Oneplus,OnePlus 8,20,12,512,6,4.0,1198,2460,1080,4.6,41083.39,Midrange,40000-50000
Oppo,Oppo Find N2,12,12,256,6,4.0,737,2520,1080,4.1,41010.05,Midrange,40000-50000
Oneplus,OnePlus 11,12,50,256,12,4.0,1650,2520,1080,4.8,40988.29,Midrange,40000-50000
RedMi,Redmi Note 12 Pro+,16,200,256,12,3.716571120031801,1375,2340,1080,4.5,40961.18,Midrange,40000-50000
Samsung,Galaxy S23,16,50,128,6,4.0,534,2400,1080,3.3,40895.42,Midrange,40000-50000
RedMi,Redmi Note 10 Pro,12,50,128,6,4.0,1595,2460,1080,4.0,40848.53,Midrange,40000-50000
Apple,iPhone SE 2022,12,50,128,12,4.0,709,2400,1080,4.2,40771.11,Midrange,40000-50000
Vivo,Vivo V25,20,12,256,12,4.0,1156,2460,1080,4.5,40767.64,Midrange,40000-50000
Samsung,Galaxy A73,16,108,512,12,4.0,1123,2340,1080,3.5,40765.74,Midrange,40000-50000
Motorola,Moto Razr 40,20,108,128,12,4.0,1306,2340,1080,3.8,40737.76,Midrange,40000-50000
Oppo,Oppo Find N2 Flip,32,50,128,8,4.0,512,2400,1080,4.2,40703.06,Midrange,40000-50000
Pixel,Pixel 2 XL,12,64,256,8,3.0584184374328274,802,2460,1080,4.1,40642.49,Midrange,40000-50000
Motorola,Moto Razr 40,20,108,256,8,3.5874068531572956,1632,2460,1080,3.6,40641.66,Midrange,40000-50000
Motorola,Moto Razr 40 Ultra,16,48,128,8,4.0,1825,2400,1080,3.8,40630.18,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,12,108,256,8,4.0,1493,2460,1080,4.1,40579.89,Midrange,40000-50000
Samsung,Galaxy Z Fold 4,16,108,128,12,4.0,1992,2340,1080,4.7,40547.38,Midrange,40000-50000
RedMi,Redmi Note 12 Pro+,12,50,256,12,4.0,907,2400,1080,3.3,40545.88,Midrange,40000-50000
Vivo,Vivo X90 Pro+,32,108,512,12,4.0,1676,2520,1080,4.0,40519.85,Midrange,40000-50000
Samsung,Galaxy S22 Ultra,16,50,128,8,4.0,1269,2460,1080,3.4,40500.68,Midrange,40000-50000
Oppo,Oppo Find N2 Flip,32,50,512,8,4.0,963,2460,1080,2.9,40474.68,Midrange,40000-50000
RedMi,Redmi Note 12 Pro,12,48,512,12,4.0,1859,2340,1080,3.9,40468.27,Midrange,40000-50000
Samsung,Galaxy S22 Ultra,16,12,256,12,4.0,1252,2400,1080,3.5,40463.91,Midrange,40000-50000
Samsung,Galaxy S23,20,50,128,12,4.0,1300,2340,1080,4.6,40405.31,Midrange,40000-50000
Samsung,Galaxy Z Fold 4,16,108,512,12,4.0,765,2520,1080,3.8,40384.99,Midrange,40000-50000
Samsung,Galaxy Z Fold 4,16,12,256,6,4.0,1940,2460,1080,4.5,40349.84,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,32,12,128,6,4.0,1260,2520,1080,3.2,40347.62,Midrange,40000-50000
Oneplus,OnePlus 11,20,12,256,6,3.2660120975386855,1988,2340,1080,3.9,40312.93,Midrange,40000-50000
Motorola,Moto Razr 40 Ultra,16,12,256,8,4.0,557,2400,1080,4.0,40305.44,Midrange,40000-50000
Oneplus,OnePlus 11,16,200,256,8,4.0,1193,2400,1080,4.2,40283.36,Midrange,40000-50000
Oppo,Oppo F21 Pro,20,64,512,12,4.0,1325,2460,1080,4.1,40273.16,Midrange,40000-50000
Pixel,Pixel Fold,16,200,256,12,4.0,501,2520,1080,3.87,40221.22,Midrange,40000-50000
Samsung,Galaxy S23,12,48,256,6,4.0,1872,2520,1080,3.8,40200.39,Midrange,40000-50000
Motorola,Moto Razr 40 Ultra,16,200,128,6,4.0,1109,2400,1080,4.0,40167.33,Midrange,40000-50000
Samsung,Galaxy A53,12,108,256,12,4.0,535,2460,1080,3.6,40138.97,Midrange,40000-50000
Samsung,Galaxy Z Flip 4,12,108,512,8,4.0,635,2460,1080,3.2,40136.06,Midrange,40000-50000
Samsung,Galaxy A73,12,200,128,6,4.0,1379,2340,1080,3.6,40095.68,Midrange,40000-50000
Oppo,Oppo F21 Pro,16,12,128,6,4.0,840,2520,1080,3.7,40092.32,Midrange,40000-50000
Oppo,Oppo F17 Pro,20,50,128,8,4.0,1396,2460,1080,4.0,40079.19,Midrange,40000-50000
Samsung,Galaxy S23 Ultra,16,108,128,6,4.0,598,2460,1080,4.3,39987.03,Midrange,30000-40000
Oppo,Oppo Find N2,16,48,128,6,4.0,1203,2340,1080,3.8,39916.88,Midrange,30000-40000
Oneplus,OnePlus 8 Pro,32,12,64,4,3.975913036403455,1811,2340,1080,4.0,39829.73,Midrange,30000-40000
Motorola,Moto Razr 40 Ultra,16,50,128,12,4.0,798,2340,1080,3.0,39639.5,Midrange,30000-40000
Motorola,Moto Razr 40 Ultra,20,50,64,8,4.0,763,2340,1080,3.95,39618.72,Midrange,30000-40000
