index,Brand,Mobile Name,Front Camera (in MP),Primary Camera (in MP),Memory,RAM,Processor Performance,Battery Power(in mAh),Screen Height,Screen Width,Ratings,Price,Mobile Category,Price Range,Cluster
900,Apple,iPhone 7,32,200,256,6,3.1287410080916467,1268.0,1560,720,4.5,50708.87,Midrange,50000-60000,4
901,Samsung,Galaxy S23 Ultra,32,200,256,12,5.0,1349.0,2460,1080,4.3,50678.24,Midrange,50000-60000,0
902,Samsung,Galaxy S23 Ultra,32,200,256,8,5.0,1349.0,2460,1080,4.0,50647.79,Midrange,50000-60000,0
903,Apple,iPhone 11,32,200,128,12,3.0,1339.5,1560,720,4.0,50640.4,Midrange,50000-60000,4
904,Motorola,Moto G200,32,200,256,6,4.094725218982141,1519.0,2460,1080,3.7,50610.95,Midrange,50000-60000,4
905,Samsung,Galaxy S23 Ultra,32,200,128,6,5.0,1349.0,2460,1080,4.2,50602.46,Midrange,50000-60000,0
906,Oneplus,OnePlus 8T,32,200,512,12,5.0,1193.0,2520,1080,3.8,50592.64,Midrange,50000-60000,0
907,Samsung,Galaxy S23 Ultra,32,200,512,8,5.0,1349.0,2460,1080,4.0,50569.09,Midrange,50000-60000,0
908,RedMi,Redmi Note 12 Pro+,32,200,128,12,4.0,1465.0,1970,900,4.1,50531.11,Midrange,50000-60000,0
909,Motorola,Moto Razr 40,32,200,256,12,5.0,1330.0,2460,1080,3.5,50360.54,Midrange,50000-60000,0
910,Samsung,Galaxy Note 20,32,200,128,6,5.0,1487.0,2460,1080,3.8,50320.57,Midrange,50000-60000,0
911,Samsung,Galaxy S23 Ultra,32,200,256,12,5.0,1349.0,2460,1080,3.7,50284.81,Midrange,50000-60000,0
912,Apple,iPhone 7,32,200,256,12,3.1287410080916467,1268.0,1560,720,4.9,50260.3,Midrange,50000-60000,4
913,Motorola,Moto Razr 40 Ultra,32,200,256,8,5.0,1182.0,2460,1080,4.3,50225.6,Midrange,50000-60000,0
914,Oneplus,OnePlus 9 Pro,32,200,512,12,5.0,1452.0,2460,1080,4.4,50196.45,Midrange,50000-60000,0
915,Samsung,Galaxy S23 Ultra,32,200,128,8,5.0,1349.0,2460,1080,2.8,50179.98,Midrange,50000-60000,0
916,RedMi,Redmi Note 12 Pro+,32,200,128,8,4.0,1465.0,1970,900,4.1,50104.57,Midrange,50000-60000,4
917,RedMi,Redmi Note 10 Pro,32,108,512,12,4.0,1564.0,1560,720,4.3,50032.02,Midrange,50000-60000,0
918,Huawei,Huawei Y9s,20,108,256,12,4.0,1577.0,1560,720,3.99,50008.97,Midrange,50000-60000,1
919,Samsung,Galaxy Z Flip 4,32,200,256,12,5.0,1450.0,2460,1080,3.8,49863.78,Midrange,40000-50000,0
920,Pixel,Pixel 4,16,108,128,8,5.0,1495.5,2430,1080,4.2,49849.16,Midrange,40000-50000,1
921,Samsung,Galaxy S23 Ultra,32,200,256,8,5.0,1349.0,2460,1080,4.1,49842.89,Midrange,40000-50000,0
922,Samsung,Galaxy S23,32,200,256,12,5.0,1301.5,2460,1080,3.2,49794.94,Midrange,40000-50000,0
923,Realme,Realme GT Neo 5,32,200,256,6,4.0,1348.0,2340,1080,4.7,49789.88,Midrange,40000-50000,4
924,Oneplus,OnePlus 8,20,50,256,8,4.0,1358.0,2460,1080,4.2,49785.32,Midrange,40000-50000,1
925,Samsung,Galaxy S23,32,200,512,12,5.0,1301.5,2460,1080,3.8,49781.17,Midrange,40000-50000,0
926,Motorola,Moto Edge 30 Ultra,32,200,128,8,5.0,1384.0,2400,1080,4.2,49758.11,Midrange,40000-50000,0
927,Motorola,Moto Edge 20,32,108,128,12,4.173138848552816,1541.0,2460,1080,3.6,49757.0,Midrange,40000-50000,0
928,Realme,Realme 10,32,108,256,12,4.0,1636.5,1580,720,3.8,49749.84,Midrange,40000-50000,0
929,Oppo,Oppo Reno 8,32,200,256,12,4.5174380722750005,1339.0,2400,1080,4.3,49694.47,Midrange,40000-50000,0
930,Oppo,Oppo Reno 8,32,200,256,12,4.5174380722750005,1339.0,2400,1080,4.5,49667.45,Midrange,40000-50000,0
931,Samsung,Galaxy S23,32,200,256,8,5.0,1301.5,2460,1080,4.1,49659.59,Midrange,40000-50000,0
932,Oppo,Oppo Find N2 Flip,32,200,512,12,4.859365842493663,1436.0,2490,1080,4.0,49608.3,Midrange,40000-50000,0
933,Samsung,Galaxy Z Flip 4,32,200,512,12,5.0,1450.0,2460,1080,3.9,49597.88,Midrange,40000-50000,0
934,Oneplus,OnePlus 8T,32,200,256,12,5.0,1193.0,2520,1080,4.6,49586.72,Midrange,40000-50000,0
935,Samsung,Galaxy S23,32,200,256,12,5.0,1301.5,2460,1080,3.9,49558.15,Midrange,40000-50000,0
936,Samsung,Galaxy Z Flip 4,32,200,128,12,5.0,1450.0,2460,1080,3.3,49511.67,Midrange,40000-50000,0
937,Samsung,Galaxy S23 Ultra,32,200,256,6,5.0,1349.0,2460,1080,4.3,49511.03,Midrange,40000-50000,0
938,Samsung,Galaxy Z Fold 4,32,200,256,12,5.0,1315.0,2520,1080,4.1,49501.34,Midrange,40000-50000,0
939,Oppo,Oppo F17 Pro,32,108,512,12,5.0,959.0,2460,1080,4.6,49499.48,Midrange,40000-50000,0
940,Pixel,Pixel 4 XL,16,200,128,12,5.0,1900.5,2490,1080,4.7,49423.9,Midrange,40000-50000,1
941,Oneplus,OnePlus 8 Pro,32,200,256,12,5.0,1382.5,2800,1260,4.5,49421.59,Midrange,40000-50000,0
942,Motorola,Moto Edge 20 Pro,20,200,256,8,4.0,1055.0,2460,1080,3.9,49411.91,Midrange,40000-50000,1
943,Samsung,Galaxy Note 20,32,200,256,12,5.0,1487.0,2460,1080,2.5,49347.61,Midrange,40000-50000,0
944,Oppo,Oppo Find N2 Flip,32,200,256,6,4.859365842493663,1436.0,2490,1080,3.1,49301.78,Midrange,40000-50000,0
945,Samsung,Galaxy Z Fold 4,32,200,128,12,5.0,1315.0,2520,1080,2.9,49281.39,Midrange,40000-50000,0
946,Samsung,Galaxy Note 20,32,200,512,12,5.0,1487.0,2460,1080,4.8,49273.37,Midrange,40000-50000,0
947,Samsung,Galaxy S23,32,200,512,8,5.0,1301.5,2460,1080,4.5,49161.04,Midrange,40000-50000,0
948,Motorola,Moto Edge 30 Fusion,20,200,256,12,4.0,959.0,2460,1080,3.8,49137.95,Midrange,40000-50000,1
949,Samsung,Galaxy S23,32,200,256,8,5.0,1301.5,2460,1080,4.3,49006.6,Midrange,40000-50000,0
950,Motorola,Moto G200,32,200,512,12,4.094725218982141,1519.0,2460,1080,4.0,49000.27,Midrange,40000-50000,0
951,Samsung,Galaxy S23 Ultra,32,200,512,8,5.0,1349.0,2460,1080,4.1,48968.0,Midrange,40000-50000,0
952,Samsung,Galaxy S23 Ultra,32,200,512,8,5.0,1349.0,2460,1080,3.9,48894.98,Midrange,40000-50000,0
953,Pixel,Pixel 6A,20,108,256,8,4.0,1395.5,2520,1080,4.5,48887.12,Midrange,40000-50000,1
954,Samsung,Galaxy S22 Ultra,32,200,512,8,5.0,1194.0,2460,1080,2.7,48854.82,Midrange,40000-50000,0
955,Apple,iPhone SE 2022,32,108,256,8,4.0,1055.0,1560,720,4.4,48821.04,Midrange,40000-50000,3
956,Motorola,Moto G200,32,200,512,8,4.094725218982141,1519.0,2460,1080,3.9,48755.58,Midrange,40000-50000,0
957,Motorola,Moto Razr 40 Ultra,32,200,256,8,5.0,1182.0,2460,1080,3.3,48749.45,Midrange,40000-50000,0
958,Oneplus,OnePlus 11,32,200,512,8,5.0,1278.0,2460,1080,4.3,48687.46,Midrange,40000-50000,0
959,Samsung,Galaxy S22,32,200,512,8,5.0,1456.0,2520,1080,3.0,48653.9,Midrange,40000-50000,0
960,Samsung,Galaxy S23 Ultra,32,200,128,6,5.0,1349.0,2460,1080,3.9,48528.88,Midrange,40000-50000,0
961,Pixel,Pixel 7,20,200,128,12,5.0,1476.0,2520,1080,4.2,48520.62,Midrange,40000-50000,0
962,Samsung,Galaxy S23 Ultra,32,200,512,6,5.0,1349.0,2460,1080,4.4,48466.57,Midrange,40000-50000,0
963,Vivo,Vivo X90 Pro+,32,200,128,12,5.0,1109.0,2460,1080,4.9,48466.25,Midrange,40000-50000,0
964,Huawei,Huawei Mate X3,20,200,512,6,4.030842942667021,1187.0,2630,1170,3.3,48423.75,Midrange,40000-50000,1
965,Realme,Realme GT Neo 5,32,200,128,6,4.0,1348.0,2340,1080,4.5,48386.72,Midrange,40000-50000,4
966,Oppo,Oppo A74,32,12,128,12,4.0,1074.0,2340,1080,3.9,48335.04,Midrange,40000-50000,3
967,RedMi,Redmi Note 12 Pro+,32,200,512,6,4.0,1465.0,1970,900,4.0,48267.68,Midrange,40000-50000,0
968,Motorola,Moto G82,32,108,128,12,4.0,1010.0,2460,1080,3.6,48267.14,Midrange,40000-50000,0
969,Samsung,Galaxy S23,32,200,256,12,5.0,1301.5,2460,1080,4.0,48201.56,Midrange,40000-50000,0
970,Samsung,Galaxy Note 20 Ultra,32,200,256,12,5.0,1386.5,2460,1080,5.0,48187.42,Midrange,40000-50000,0
971,Samsung,Galaxy S23 Ultra,32,200,128,12,5.0,1349.0,2460,1080,3.8,48179.25,Midrange,40000-50000,0
972,Realme,Realme GT Neo 5,32,200,256,12,4.0,1348.0,2340,1080,4.5,48105.72,Midrange,40000-50000,0
973,Samsung,Galaxy S23 Ultra,32,200,256,8,5.0,1349.0,2460,1080,3.9,48077.04,Midrange,40000-50000,0
974,Motorola,Moto Edge 40 Pro,32,200,512,8,5.0,1430.5,2520,1080,3.8,48006.04,Midrange,40000-50000,0
975,Samsung,Galaxy Z Flip 4,32,200,256,12,5.0,1450.0,2460,1080,4.0,47999.13,Midrange,40000-50000,0
976,Vivo,Vivo X90 Pro,32,200,512,8,4.0,1413.0,2400,1080,3.8,47972.19,Midrange,40000-50000,0
977,Realme,Realme 11 Pro+,32,64,256,8,4.0,1537.5,1560,720,3.6,47966.51,Midrange,40000-50000,3
978,Motorola,Moto Edge 30 Ultra,32,200,256,6,5.0,1384.0,2400,1080,3.5,47941.6,Midrange,40000-50000,0
979,Pixel,Pixel 6 Pro,32,108,256,12,5.0,1138.0,2340,1080,4.5,47936.08,Midrange,40000-50000,0
980,Samsung,Galaxy S23,32,200,512,8,5.0,1301.5,2460,1080,3.9,47934.07,Midrange,40000-50000,0
981,Samsung,Galaxy S23 Ultra,32,200,128,12,5.0,1349.0,2460,1080,4.5,47927.1,Midrange,40000-50000,0
982,Oppo,Oppo Find N2,32,200,128,8,5.0,1393.0,2490,1080,4.2,47885.61,Midrange,40000-50000,0
983,Samsung,Galaxy S23,32,200,256,8,5.0,1301.5,2460,1080,4.3,47836.14,Midrange,40000-50000,0
984,Samsung,Galaxy S23 Ultra,32,200,256,8,5.0,1349.0,2460,1080,4.0,47812.06,Midrange,40000-50000,0
985,Pixel,Pixel 5,32,108,128,12,5.0,1429.0,2520,1080,4.2,47802.91,Midrange,40000-50000,0
986,Pixel,Pixel 6A,20,108,512,6,4.0,1395.5,2520,1080,4.8,47782.52,Midrange,40000-50000,1
987,Samsung,Galaxy Note 20,32,200,256,12,5.0,1487.0,2460,1080,3.8,47748.53,Midrange,40000-50000,0
988,Samsung,Galaxy S23,32,200,128,12,5.0,1301.5,2460,1080,4.5,47739.42,Midrange,40000-50000,0
989,Vivo,Vivo X90,32,200,512,6,5.0,1531.5,2460,1080,3.8,47724.12,Midrange,40000-50000,0
990,Samsung,Galaxy S23 Ultra,32,200,512,8,5.0,1349.0,2460,1080,4.0,47662.37,Midrange,40000-50000,0
991,Motorola,Moto Edge 40 Pro,32,200,256,8,5.0,1430.5,2520,1080,4.7,47644.05,Midrange,40000-50000,0
992,Samsung,Galaxy Note 20 Ultra,32,200,256,12,5.0,1386.5,2460,1080,4.3,47636.45,Midrange,40000-50000,0
993,Motorola,Moto Edge 40 Pro,32,200,512,8,5.0,1430.5,2520,1080,4.8,47603.14,Midrange,40000-50000,0
994,Oppo,Oppo Reno 7,16,200,256,12,4.0,1216.0,2460,1080,3.3,47588.55,Midrange,40000-50000,1
995,Oppo,Oppo Find N2,32,200,256,12,5.0,1393.0,2490,1080,4.1,47560.24,Midrange,40000-50000,0
996,Samsung,Galaxy S23 Ultra,32,200,256,12,5.0,1349.0,2460,1080,3.6,47433.08,Midrange,40000-50000,0
997,Oppo,Oppo Find N2 Flip,32,200,256,8,4.859365842493663,1436.0,2490,1080,3.5,47319.75,Midrange,40000-50000,0
998,RedMi,Redmi Note 12 Pro,32,200,128,8,5.0,1395.0,2340,1080,3.9,47246.86,Midrange,40000-50000,0
999,Samsung,Galaxy S23,32,200,256,6,5.0,1301.5,2460,1080,4.0,47232.97,Midrange,40000-50000,0
1000,Motorola,Moto Razr 40 Ultra,32,200,256,8,5.0,1182.0,2460,1080,3.0,47231.38,Midrange,40000-50000,0
1001,Samsung,Galaxy S23 Ultra,32,200,256,12,5.0,1349.0,2460,1080,2.7,47221.92,Midrange,40000-50000,0
1002,Samsung,Galaxy S22 Ultra,32,200,128,12,5.0,1194.0,2460,1080,3.7,47202.49,Midrange,40000-50000,0
1003,Samsung,Galaxy Z Fold 4,32,200,128,12,5.0,1315.0,2520,1080,3.0,47076.21,Midrange,40000-50000,0
1004,Samsung,Galaxy S23 Ultra,32,200,128,12,5.0,1349.0,2460,1080,4.3,47067.92,Midrange,40000-50000,0
1005,Apple,iPhone 7 Plus,32,200,256,12,3.0,1040.0,1600,720,4.6,47062.76,Midrange,40000-50000,4
1006,Samsung,Galaxy Note 20,32,200,128,8,5.0,1487.0,2460,1080,3.8,46955.95,Midrange,40000-50000,0
1007,Oppo,Oppo F21 Pro,32,200,256,12,4.0,1397.0,2460,1080,3.0,46909.88,Midrange,40000-50000,0
1008,RedMi,Redmi Note 9 Pro,20,64,128,12,4.0,976.0,1600,720,4.1,46876.12,Midrange,40000-50000,1
1009,Motorola,Moto Edge 30 Fusion,20,200,128,12,4.0,959.0,2460,1080,4.0,46871.17,Midrange,40000-50000,1
1010,Realme,Realme GT Neo 5,32,200,512,12,4.0,1348.0,2340,1080,4.4,46849.77,Midrange,40000-50000,0
1011,Samsung,Galaxy S23 Ultra,32,200,256,12,5.0,1349.0,2460,1080,4.0,46847.31,Midrange,40000-50000,0
1012,RedMi,Redmi Note 11,32,200,128,12,4.402600805708426,1197.5,2460,1080,4.2,46816.87,Midrange,40000-50000,0
1013,Samsung,Galaxy S23 Ultra,32,200,256,6,5.0,1349.0,2460,1080,4.1,46810.09,Midrange,40000-50000,0
1014,RedMi,Redmi Note 12 Pro+,32,200,512,12,4.0,1465.0,1970,900,4.3,46769.78,Midrange,40000-50000,0
1015,Motorola,Moto Edge 30 Fusion,20,200,128,8,4.0,959.0,2460,1080,3.3,46767.13,Midrange,40000-50000,1
1016,Samsung,Galaxy Z Fold 4,32,200,512,12,5.0,1315.0,2520,1080,4.4,46764.98,Midrange,40000-50000,0
1017,Samsung,Galaxy S23 Ultra,32,200,128,12,5.0,1349.0,2460,1080,4.0,46764.15,Midrange,40000-50000,0
1018,Samsung,Galaxy S23 Ultra,32,200,256,8,5.0,1349.0,2460,1080,3.9,46704.9,Midrange,40000-50000,0
1019,Oppo,Oppo Reno 8,32,200,256,8,4.5174380722750005,1339.0,2400,1080,3.6,46697.43,Midrange,40000-50000,0
1020,Huawei,Huawei Mate 50,32,108,256,12,5.0,1405.0,2400,1080,4.6,46645.28,Midrange,40000-50000,0
1021,Motorola,Moto Edge 20 Pro,20,200,512,12,4.0,1055.0,2460,1080,4.4,46642.01,Midrange,40000-50000,0
1022,Pixel,Pixel 7 Pro,32,200,256,12,5.0,1334.0,2520,1080,4.2,46603.72,Midrange,40000-50000,0
1023,Samsung,Galaxy S22 Ultra,32,200,256,8,5.0,1194.0,2460,1080,3.8,46569.61,Midrange,40000-50000,0
1024,Pixel,Pixel 7 Pro,32,200,256,12,5.0,1334.0,2520,1080,3.81,46556.13,Midrange,40000-50000,0
1025,Motorola,Moto Razr 40 Ultra,32,200,256,6,5.0,1182.0,2460,1080,2.7,46519.35,Midrange,40000-50000,0
1026,RedMi,Redmi Note 12,32,200,512,8,4.0,1509.0,1600,720,4.5,46398.14,Midrange,40000-50000,0
1027,Samsung,Galaxy A53,32,108,128,12,4.686511265365595,976.5,2460,1080,3.6,46376.06,Midrange,40000-50000,0
1028,Samsung,Galaxy S23,32,200,256,8,5.0,1301.5,2460,1080,3.1,46364.82,Midrange,40000-50000,0
1029,Pixel,Pixel 6 Pro,32,108,256,8,5.0,1138.0,2340,1080,4.8,46358.4,Midrange,40000-50000,0
1030,Samsung,Galaxy S23 Ultra,32,200,256,8,5.0,1349.0,2460,1080,2.7,46309.61,Midrange,40000-50000,0
1031,Samsung,Galaxy S23 Ultra,32,200,512,6,5.0,1349.0,2460,1080,3.5,46301.06,Midrange,40000-50000,0
1032,Samsung,Galaxy S23 Ultra,32,200,128,12,5.0,1349.0,2460,1080,4.5,46207.13,Midrange,40000-50000,0
1033,Samsung,Galaxy S23 Ultra,32,200,128,12,5.0,1349.0,2460,1080,3.9,46190.44,Midrange,40000-50000,0
1034,Samsung,Galaxy S22 Ultra,32,200,256,6,5.0,1194.0,2460,1080,3.8,46157.12,Midrange,40000-50000,0
1035,Samsung,Galaxy Z Fold 4,32,200,512,6,5.0,1315.0,2520,1080,4.3,46103.78,Midrange,40000-50000,0
1036,Samsung,Galaxy Z Flip 4,32,200,512,6,5.0,1450.0,2460,1080,4.1,46058.29,Midrange,40000-50000,0
1037,RedMi,Redmi Note 12 Pro+,32,200,256,8,4.0,1465.0,1970,900,4.3,46040.5,Midrange,40000-50000,0
1038,Vivo,Vivo X90 Pro,32,200,512,8,4.0,1413.0,2400,1080,3.8,46036.87,Midrange,40000-50000,0
1039,Samsung,Galaxy Z Flip 4,32,200,512,6,5.0,1450.0,2460,1080,1.5,46031.17,Midrange,40000-50000,0
1040,Samsung,Galaxy Z Fold 4,32,200,512,6,5.0,1315.0,2520,1080,4.5,46019.32,Midrange,40000-50000,0
1041,Samsung,Galaxy Z Flip 4,32,200,512,6,5.0,1450.0,2460,1080,4.5,45987.87,Midrange,40000-50000,0
1042,Samsung,Galaxy S23 Ultra,32,200,128,12,5.0,1349.0,2460,1080,3.9,45959.11,Midrange,40000-50000,0
1043,Vivo,Vivo X90 Pro+,32,200,128,6,5.0,1109.0,2460,1080,4.1,45958.16,Midrange,40000-50000,0
1044,Oppo,Oppo Find N2,32,200,128,6,5.0,1393.0,2490,1080,3.7,45893.21,Midrange,40000-50000,0
1045,Motorola,Moto G82,32,108,256,6,4.0,1010.0,2460,1080,3.5,45854.05,Midrange,40000-50000,3
1046,Oppo,Oppo Find N2 Flip,32,200,512,12,4.859365842493663,1436.0,2490,1080,4.2,45778.63,Midrange,40000-50000,0
1047,Motorola,Moto Razr 40,32,200,512,6,5.0,1330.0,2460,1080,4.3,45756.35,Midrange,40000-50000,0
1048,Motorola,Moto Edge 20 Pro,20,200,256,12,4.0,1055.0,2460,1080,4.1,45736.34,Midrange,40000-50000,1
1049,Samsung,Galaxy Note 20 Ultra,32,200,128,6,5.0,1386.5,2460,1080,4.0,45720.12,Midrange,40000-50000,0
1050,Motorola,Moto Edge 30 Ultra,32,200,512,8,5.0,1384.0,2400,1080,4.2,45709.49,Midrange,40000-50000,0
1051,Oneplus,OnePlus 10R,32,200,256,6,5.0,1004.0,2800,1260,4.8,45706.07,Midrange,40000-50000,0
1052,Samsung,Galaxy Note 20,32,200,128,12,5.0,1487.0,2460,1080,4.2,45688.8,Midrange,40000-50000,0
1053,Motorola,Moto Edge 30 Fusion,20,200,256,12,4.0,959.0,2460,1080,3.9,45665.89,Midrange,40000-50000,1
1054,Samsung,Galaxy S23 Ultra,32,200,256,8,5.0,1349.0,2460,1080,3.2,45638.41,Midrange,40000-50000,0
1055,Motorola,Moto Edge 40 Pro,32,200,128,8,5.0,1430.5,2520,1080,4.3,45589.84,Midrange,40000-50000,0
1056,Samsung,Galaxy S23,32,200,128,12,5.0,1301.5,2460,1080,3.6,45529.15,Midrange,40000-50000,0
1057,Samsung,Galaxy Z Flip 4,32,200,256,6,5.0,1450.0,2460,1080,4.4,45517.79,Midrange,40000-50000,0
1058,Vivo,Vivo X80 Pro,32,108,256,6,4.0,1030.0,2340,1080,3.5,45508.61,Midrange,40000-50000,3
1059,Samsung,Galaxy S22 Ultra,32,200,128,8,5.0,1194.0,2460,1080,4.3,45475.4,Midrange,40000-50000,0
1060,Oneplus,OnePlus 10R,32,200,256,6,5.0,1004.0,2800,1260,3.5,45438.0,Midrange,40000-50000,0
1061,Apple,iPhone 8 Plus,20,108,512,12,3.0,1104.0,1600,720,4.0,45398.46,Midrange,40000-50000,1
1062,Vivo,Vivo X80 Pro,32,108,256,12,4.0,1030.0,2340,1080,3.5,45386.31,Midrange,40000-50000,0
1063,Samsung,Galaxy S23,32,200,256,12,5.0,1301.5,2460,1080,3.3,45350.63,Midrange,40000-50000,0
1064,Motorola,Moto Edge 20 Pro,20,200,128,6,4.0,1055.0,2460,1080,3.9,45324.81,Midrange,40000-50000,1
1065,Oppo,Oppo Reno 8,32,200,128,6,4.5174380722750005,1339.0,2400,1080,4.1,45234.44,Midrange,40000-50000,0
1066,Vivo,Vivo X90,32,200,256,12,5.0,1531.5,2460,1080,3.9,45224.3,Midrange,40000-50000,0
1067,Oneplus,OnePlus 10 Pro,32,200,256,12,5.0,1018.5,2520,1080,4.6,45190.85,Midrange,40000-50000,0
1068,Realme,Realme GT 3,32,200,512,12,4.0,1299.0,1560,720,3.92,45152.28,Midrange,40000-50000,0
1069,Samsung,Galaxy Z Fold 4,32,200,512,8,5.0,1315.0,2520,1080,3.7,45096.69,Midrange,40000-50000,0
1070,Samsung,Galaxy Note 20,32,200,512,6,5.0,1487.0,2460,1080,4.2,44889.19,Midrange,40000-50000,0
1071,Realme,Realme C55,32,50,256,6,4.0,1618.0,1970,900,3.7,44866.41,Midrange,40000-50000,3
1072,Samsung,Galaxy S23,32,200,512,12,5.0,1301.5,2460,1080,4.6,44854.71,Midrange,40000-50000,0
1073,Apple,iPhone SE 2022,32,108,256,6,4.0,1055.0,1560,720,4.74,44830.62,Midrange,40000-50000,3
1074,Vivo,Vivo V25 Pro,20,108,512,12,4.0,1175.0,1600,720,4.0,44812.42,Midrange,40000-50000,1
1075,Samsung,Galaxy S23,32,200,128,8,5.0,1301.5,2460,1080,3.7,44811.92,Midrange,40000-50000,0
1076,Motorola,Moto Razr 40 Ultra,32,200,256,6,5.0,1182.0,2460,1080,3.5,44809.24,Midrange,40000-50000,0
1077,Samsung,Galaxy A53,32,108,256,12,4.686511265365595,976.5,2460,1080,1.5,44732.73,Midrange,40000-50000,0
1078,Motorola,Moto G82,32,108,128,8,4.0,1010.0,2460,1080,4.3,44695.22,Midrange,40000-50000,3
1079,Samsung,Galaxy S23 Ultra,32,200,128,12,5.0,1349.0,2460,1080,4.5,44661.49,Midrange,40000-50000,0
1080,Samsung,Galaxy S23 Ultra,32,200,128,12,5.0,1349.0,2460,1080,2.6,44650.99,Midrange,40000-50000,0
1081,Samsung,Galaxy Z Fold 4,32,200,512,12,5.0,1315.0,2520,1080,4.4,44643.2,Midrange,40000-50000,0
1082,Vivo,Vivo X90 Pro,32,200,256,12,4.0,1413.0,2400,1080,4.0,44615.44,Midrange,40000-50000,0
1083,Samsung,Galaxy S23,32,200,512,8,5.0,1301.5,2460,1080,4.3,44503.29,Midrange,40000-50000,0
1084,Motorola,Moto Edge 30 Fusion,20,200,256,12,4.0,959.0,2460,1080,4.3,44489.09,Midrange,40000-50000,1
1085,Samsung,Galaxy Note 20,32,200,128,12,5.0,1487.0,2460,1080,3.4,44485.04,Midrange,40000-50000,0
1086,Motorola,Moto Edge 20,32,108,128,6,4.173138848552816,1541.0,2460,1080,2.7,44446.2,Midrange,40000-50000,3
1087,Motorola,Moto Edge 40 Pro,32,200,128,12,5.0,1430.5,2520,1080,3.8,44440.9,Midrange,40000-50000,0
1088,Oppo,Oppo Reno 7,16,200,128,8,4.0,1216.0,2460,1080,4.5,44425.49,Midrange,40000-50000,1
1089,Motorola,Moto Razr 40 Ultra,32,200,256,12,5.0,1182.0,2460,1080,3.6,44402.75,Midrange,40000-50000,0
1090,Apple,iPhone SE 2020,32,64,512,6,3.0,926.5,1560,720,4.0,44395.4,Midrange,40000-50000,3
1091,Vivo,Vivo X90 Pro+,32,200,128,12,5.0,1109.0,2460,1080,4.0,44384.07,Midrange,40000-50000,0
1092,Motorola,Moto G200,32,200,256,12,4.094725218982141,1519.0,2460,1080,4.0,44371.02,Midrange,40000-50000,0
1093,Apple,iPhone SE 2020,32,64,128,12,3.0,926.5,1560,720,4.5,44367.17,Midrange,40000-50000,3
1094,Samsung,Galaxy S23 Ultra,32,200,256,12,5.0,1349.0,2460,1080,4.2,44337.15,Midrange,40000-50000,0
1095,Vivo,Vivo X80,32,200,256,12,5.0,966.0,2460,1080,4.1,44287.07,Midrange,40000-50000,0
1096,Samsung,Galaxy S23,32,200,256,8,5.0,1301.5,2460,1080,4.0,44280.65,Midrange,40000-50000,0
1097,Samsung,Galaxy S23,32,200,256,12,5.0,1301.5,2460,1080,3.9,44265.56,Midrange,40000-50000,0
1098,Samsung,Galaxy S23 Ultra,32,200,128,12,5.0,1349.0,2460,1080,4.0,44232.64,Midrange,40000-50000,0
1099,Samsung,Galaxy S22 Ultra,32,200,512,12,5.0,1194.0,2460,1080,3.8,44219.26,Midrange,40000-50000,0
1100,Samsung,Galaxy S23 Ultra,32,200,256,12,5.0,1349.0,2460,1080,4.0,44216.88,Midrange,40000-50000,0
1101,Pixel,Pixel 7 Pro,32,200,256,6,5.0,1334.0,2520,1080,4.1,44214.88,Midrange,40000-50000,0
1102,Samsung,Galaxy S23,32,200,128,8,5.0,1301.5,2460,1080,2.9,44210.66,Midrange,40000-50000,0
1103,Samsung,Galaxy A53,32,108,512,6,4.686511265365595,976.5,2460,1080,4.5,44075.81,Midrange,40000-50000,0
1104,Apple,iPhone 7 Plus,32,200,512,6,3.0,1040.0,1600,720,4.1,44073.63,Midrange,40000-50000,4
1105,Samsung,Galaxy S23,32,200,256,12,5.0,1301.5,2460,1080,4.6,44034.5,Midrange,40000-50000,0
1106,Apple,iPhone 11,32,200,512,6,3.0,1339.5,1560,720,3.86,44005.83,Midrange,40000-50000,4
1107,Samsung,Galaxy S23 Ultra,32,200,128,12,5.0,1349.0,2460,1080,4.3,43989.09,Midrange,40000-50000,0
1108,Realme,Realme Narzo 60,32,64,256,12,4.0,1310.0,1560,720,4.3,43962.7,Midrange,40000-50000,3
1109,Oneplus,OnePlus 11R,32,200,128,8,5.0,1294.0,2460,1080,3.96,43952.24,Midrange,40000-50000,0
1110,Motorola,Moto Razr 40 Ultra,32,200,512,6,5.0,1182.0,2460,1080,4.0,43949.59,Midrange,40000-50000,0
1111,Oneplus,OnePlus 10R,32,200,256,8,5.0,1004.0,2800,1260,4.3,43911.57,Midrange,40000-50000,0
1112,Oppo,Oppo Find N2 Flip,32,200,512,12,4.859365842493663,1436.0,2490,1080,4.9,43835.31,Midrange,40000-50000,0
1113,Samsung,Galaxy S23,32,200,512,12,5.0,1301.5,2460,1080,3.9,43826.39,Midrange,40000-50000,0
1114,Apple,iPhone SE 2022,32,108,128,12,4.0,1055.0,1560,720,4.2,43813.93,Midrange,40000-50000,0
1115,Oppo,Oppo Find N2 Flip,32,200,128,8,4.859365842493663,1436.0,2490,1080,3.3,43773.44,Midrange,40000-50000,0
1116,Apple,iPhone SE 2022,32,108,512,12,4.0,1055.0,1560,720,4.8,43749.8,Midrange,40000-50000,0
1117,Apple,iPhone 7,32,200,512,12,3.1287410080916467,1268.0,1560,720,4.3,43724.71,Midrange,40000-50000,0
